Rainmm,WindSpeedkmPerH,TemperatureDegreeCelcius,CloudCoverPercentage,Snowfallcm
0,14,13.5,4,0
0,14.1,12.2,2,0
0,13.7,11.1,7,0
0,13.7,10.4,65,0
0,13.2,10.6,87,0
0,11.9,8.9,16,0
0,10.7,8.7,30,0
0,11.1,8.5,51,0
0,9.7,8.6,87,0
0,10.2,9,100,0
0,10.9,10.1,100,0
0,11.1,10.7,100,0
0,13.4,11.8,100,0
0.1,11.7,12.2,100,0
0.4,13.3,13.8,100,0
0.2,14.2,14.4,100,0
0.3,13.8,15.1,100,0
0.2,13,15.1,100,0
0.1,12.1,15.9,100,0
0,11.9,16.4,86,0
0,11.4,16.9,83,0
0,9.4,16.4,54,0
0,5.1,14.9,36,0
0,5,12.9,27,0
0,5.8,13.2,45,0
0,6,13,50,0
0,5.8,12.2,77,0
0,5.5,11.9,97,0
0,6.4,11.9,25,0
0,5.4,11,0,0
0,4.3,10.9,0,0
0,5.5,10.9,0,0
0,6,10.4,0,0
0,6.1,10.6,0,0
0,5.2,14.1,0,0
0,3.3,16.5,0,0
0,3.7,17.6,0,0
0,3.6,18.4,56,0
0,2.6,19.8,87,0
0,1.8,20.6,55,0
0,2.1,21.2,64,0
0,2.3,21.5,57,0
0,3.4,21.5,31,0
0,4.1,21.3,57,0
0,5.8,20.7,51,0
0,5,19.5,30,0
0,4.6,17.1,23,0
0,6.8,15.1,6,0
0,8.5,13.6,0,0
0,8.3,13.1,0,0
0,9,13.2,0,0
0,8.8,13.4,0,0
0,7.9,13.1,0,0
0,8,14.7,0,0
0,6.3,14.2,0,0
0,5.9,14.1,0,0
0,4.3,13.3,0,0
0,3.2,14.3,0,0
0,2.9,17.5,0,0
0,2,19.2,0,0
0,0.7,20,0,0
0,2.2,20.7,0,0
0,2.8,21.5,2,0
0,4.4,22.2,7,0
0,6.7,22.6,14,0
0,7.3,23.1,6,0
0,8.1,23,20,0
0,9.1,22.5,12,0
0,8.6,21.9,2,0
0,6.2,20.9,6,0
0,4.9,18.6,8,0
0,6.4,17.2,1,0
0,7.4,16.9,0,0
0,7.6,16.6,1,0
0,12.4,16.3,39,0
0,10.3,14.6,1,0
0,9.3,13.4,0,0
0,10.1,12.2,14,0
0,9.3,11.6,35,0
0,8.1,11.2,34,0
0,9.1,11.1,78,0
0,8.4,11.5,100,0
0,5.5,13.5,6,0
0,4.6,15.3,7,0
0,7.8,16.2,12,0
0,9,17.1,13,0
0,10.4,17.8,12,0
0,10,18.4,7,0
0,10.1,19,3,0
0,9.4,19,7,0
0,11.1,19.3,9,0
0,12.1,19.3,5,0
0,12.4,19.2,1,0
0,10.9,18.4,0,0
0,10.2,16.5,1,0
0,9.5,15.1,1,0
0,9.8,14.4,4,0
0,11.3,13.8,1,0
0,10.5,13.4,2,0
0,10.5,13.1,8,0
0,11.8,12.9,17,0
0,7.4,12.1,36,0
0,7,11.4,93,0
0,7,11.8,95,0
0,6.2,11.9,97,0
0,5.1,12.4,55,0
0,3.2,14.9,36,0
0,3,16.4,22,0
0,4.8,17.4,14,0
0,7.7,18,60,0
0.1,10,18.2,100,0
0,12,18,100,0
0,12.1,17.6,70,0
0,11.7,18.2,17,0
0,13,18.8,10,0
0,15.1,18.1,100,0
0,14.4,17,29,0
0,12.6,16.3,6,0
0,12.6,14.8,20,0
0,13.6,13.8,7,0
0,16,12.1,14,0
0,15.2,11.1,22,0
0,13.4,10.2,10,0
0,11.9,9.6,10,0
0,10.6,9.1,5,0
0,9.7,8.1,14,0
0,10.3,7.8,40,0
0,10.5,7.9,7,0
0,10.1,7.4,32,0
0,10.3,7.8,40,0
0,10.9,9.1,53,0
0.1,13.8,10.1,74,0
0.5,16.7,11.7,72,0
0.3,17.6,12.2,94,0
0.1,16,13.2,97,0
0.1,15.5,13.1,93,0
0.1,16.7,14.1,100,0
0,17.6,12.9,99,0
0.2,16.3,12.8,81,0
0,16.1,13.7,100,0
0,17.1,13,100,0
0,14.7,12.9,100,0
0,11.9,12.6,94,0
0,10.5,11.8,65,0
0.1,11.5,10.7,82,0
0.3,10.5,10.1,79,0
0,10,9.9,31,0
0.1,9.7,9.1,33,0
0.1,10.1,8.8,44,0
0,11.4,9.1,39,0
0,9.8,8.4,100,0
0,9,9.2,44,0
0,8.3,8.9,94,0
0.3,10.9,8.6,98,0
1.1,11.2,8.9,100,0
0.3,11.8,8.9,100,0
0.1,15.8,9.8,100,0
0.1,16.9,11.2,94,0
0.6,15,10.9,38,0
0.1,19.1,12.9,33,0
0.1,19.9,13.8,46,0
0.2,19,12.1,92,0
0.1,16.7,12.4,43,0
0,17.3,13.4,95,0
0.1,15.9,12.3,26,0
0.1,14.5,12.1,15,0
0,11,11.2,27,0
0,10,10.4,29,0
0,10.2,9.9,14,0
0,9.3,9.4,6,0
0,8.4,8.9,0,0
0,6.7,8.4,0,0
0,5.6,7.7,0,0
0,5.4,6.3,7,0
0,4.7,6.2,0,0
0,4.1,6.1,0,0
0,2.2,6.4,0,0
0,1.1,7.2,0,0
0,2.5,9.2,1,0
0,5.9,10.5,8,0
0,10,11.6,25,0
0,10.5,12.6,32,0
0,11,13.4,54,0
0,10.8,14.1,97,0
0,10.5,13.9,92,0
0,11.3,13.6,63,0
0,12.2,14.3,53,0
0,12.3,14.4,64,0
0,11,13.9,27,0
0,9.6,13.5,14,0
0,6.7,11.7,19,0
0,6.8,10.8,11,0
0,6.9,10.6,10,0
0,5.5,9.5,16,0
0,4.3,9.1,25,0
0,4.5,8.9,11,0
0,5,8.6,0,0
0,2.1,8.3,0,0
0,0.9,8.3,0,0
0,1.3,8,0,0
0,2,7.4,0,0
0,2.7,7.7,7,0
0,4.7,10.2,6,0
0,5.9,11.4,5,0
0,8.7,12.2,1,0
0,10.5,13.2,0,0
0,10.9,14.2,5,0
0,11.7,15.4,17,0
0,13.4,16,12,0
0,11.8,16.8,22,0
0,11.3,16.9,43,0
0,11.4,16.6,100,0
0,11.7,16.4,95,0
0,8.9,15.4,98,0
0,7,13.3,94,0
0,7.2,12.8,91,0
0,6.7,11.9,100,0
0,7.2,11.6,99,0
0,5.2,10.6,100,0
0,4.6,10.1,100,0
0,3.2,10.1,100,0
0,1.9,10.2,41,0
0,1.1,10,25,0
0,0.2,10.1,9,0
0,1,9.9,27,0
0,2.7,10.4,0,0
0,5.4,13.1,41,0
0,5.8,15.1,8,0
0,7.2,16.4,32,0
0,9.1,17.2,17,0
0,10,18,5,0
0,10.4,18.9,0,0
0,10,19.6,12,0
0,11.4,20.3,76,0
0,11.7,20.5,99,0
0,11.5,20.5,98,0
0,9.2,20.3,100,0
0,8.6,18.5,100,0
0,9.1,17.1,17,0
0,9.1,17.1,85,0
0,6.6,16.4,100,0
0,3.7,16.6,100,0
0,6,17,100,0
0,10.3,17.8,34,0
0,12.6,15.9,11,0
0,15.9,17,24,0
0,10.3,15.8,26,0
0,14.9,15.2,1,0
0,11.4,14.4,100,0
0,10.4,14.4,96,0
0,10.8,15.2,87,0
0,7.8,16.6,99,0
0,7,18.2,77,0
0,9.3,19.5,0,0
0,9.6,20.9,9,0
0,11.4,22,1,0
0,12.4,22.6,24,0
0.3,13.3,22.5,85,0
0.1,15,23,89,0
0,12,23.3,42,0
0,12.5,23.2,60,0
0,14.6,21.5,56,0
0,14.5,19.5,98,0
0,15.3,18.4,100,0
0,6.6,17,100,0
0.1,16.4,16.1,100,0
0.2,10.2,15.3,100,0
0,5.2,15.1,100,0
0,10.1,15.9,100,0
0,10.5,15.4,100,0
0,9.2,15.4,100,0
0,10.7,15.4,100,0
0,9.9,15.1,100,0
0,12.3,15.4,100,0
0.3,10.9,15.6,100,0
1,9.6,15.6,100,0
1.9,10.6,15.6,100,0
0.5,12.7,15.6,100,0
0.8,12,15.9,100,0
1.9,12.2,17,100,0
0.8,12,16.1,100,0
0.3,11.9,16.6,100,0
0.3,10.6,16.8,100,0
0.5,13.5,16.1,100,0
0.2,12.9,16.6,100,0
0,10.2,16.4,100,0
0,11.5,15.9,100,0
0,12.1,15.4,100,0
0,11.3,15,99,0
0,9.7,14.6,100,0
0,8.2,14.6,100,0
0,7.5,14.4,100,0
0,6.7,14.2,100,0
0,4,13.9,100,0
0,1.9,14,100,0
0,4,13.9,100,0
0,4.3,13.8,100,0
0,5.9,13.6,100,0
0,7.3,13.8,100,0
0.3,3.2,13.7,100,0
0.8,5.2,13.7,100,0
0.5,5.3,14,100,0
0.4,1.2,15.6,97,0
0.1,6.4,16.5,38,0
0.2,10.1,18,85,0
0,5.9,16.9,21,0
0,8,18.5,34,0
0.1,11.7,18.4,36,0
0,12.4,17.5,37,0
0,11.4,16.8,19,0
0,11.8,15.3,12,0
0,13.8,15.1,4,0
0,12.5,14.9,2,0
0,11.4,14.6,2,0
0,11.1,14.3,1,0
0,12.8,13.9,7,0
0,13.4,13.4,89,0
0,12.1,12.7,24,0
0,9.7,12.1,34,0
0,10.1,12,45,0
0,10.9,11.7,44,0
0,11.9,11.6,95,0
0,13.4,12.4,95,0
0,12.4,13.1,96,0
0.1,13.1,14.4,66,0
0.2,14.3,15.4,32,0
0.6,15.5,16.1,42,0
0.7,15.8,16.9,25,0
0.1,15.9,17.8,55,0
0.3,15.3,18.1,36,0
0.3,14.2,17.8,43,0
0.1,12.8,17.6,33,0
0.1,10.5,17.4,13,0
0,6.7,16.8,20,0
0,4.6,14.6,1,0
0,4.9,13.5,0,0
0,5.6,13.1,1,0
0,6.8,13,2,0
0,6.9,12.6,1,0
0,7.6,12.2,8,0
0,8.3,12.1,8,0
0,7.8,11.9,0,0
0,8.6,11.6,0,0
0,8.9,11.4,0,0
0,10.1,11.2,0,0
0,10.9,11.4,3,0
0,12.3,13.3,4,0
0,13.3,14.8,9,0
0,14.8,16.1,5,0
0,16.5,17.5,1,0
0,17.8,18.7,0,0
0,18.6,19.8,100,0
0,15.9,19.5,89,0
0.1,14.7,19.6,100,0
0,12.2,19.1,100,0
0,13.9,19.7,100,0
0,12.6,19.2,100,0
0,11.4,18.6,39,0
0,10.9,17.2,22,0
0,10.7,16.4,3,0
0,10.7,16,4,0
0,12.2,16,1,0
0,11.3,16,9,0
0,11.2,16,0,0
0,13.4,16.2,0,0
0,13.9,15.9,6,0
0,15.7,15.8,4,0
0,14.1,15.4,92,0
0,15,15,30,0
0,15.4,15.1,99,0
0,16.3,16.1,100,0
0,14.3,17.2,100,0
0,15,17.6,98,0
0,15.3,17.2,79,0
0,15.7,18.4,98,0
0.1,12.6,18.1,100,0
0.2,12.5,18.2,100,0
0.1,11.2,17.1,100,0
0.2,10,15.9,95,0
0.1,10.1,17.4,91,0
0,10.5,17,49,0
0,8.4,16.5,100,0
0,9.1,15.1,100,0
0,10.1,15,100,0
0,8.7,14.8,100,0
0,7.9,14.4,100,0
0,5.6,13.9,90,0
0,4.4,12.9,96,0
0,4.9,12.6,100,0
0,4.2,12.2,100,0
0,5.6,13.1,100,0
0,5.2,13.1,67,0
0,4.8,11.8,100,0
0,4.9,12.6,100,0
0,5.4,13.6,100,0
0,5.6,14.3,99,0
0,8.1,15.8,94,0
0,11,17,55,0
0.1,12.6,17.9,93,0
0.1,13.5,18.5,100,0
0.1,14.3,18.7,93,0
0,16.2,18.5,25,0
0.1,16.2,18.5,23,0
0,15,18.3,35,0
0,13.5,17.6,25,0
0,8.8,16.7,8,0
0,10.7,14.8,15,0
0,12,14.2,7,0
0,9.2,13.4,4,0
0,10.3,12.9,32,0
0,9.7,12.2,77,0
0,10.8,12.1,83,0
0,12.2,11.9,89,0
0,13,11.6,0,0
0,14,11.6,10,0
0,16.1,11.9,32,0
0,17.9,12.2,92,0
0,18.3,12.6,74,0
0,19.8,13.2,99,0
0,19.3,14.2,49,0
0,24.4,15.4,77,0
0.1,24.3,16.8,100,0
0.1,22.9,17,98,0
0.2,23.7,17.6,72,0
0.1,22.6,18.6,96,0
0.1,22,18.4,89,0
0,23.5,18.9,100,0
0,23,18.6,99,0
0,22.1,18.6,91,0
0,21.6,18,91,0
0,19.9,17.1,45,0
0,19,16.4,3,0
0,19.5,15.9,17,0
0,18.9,15.9,79,0
0,17.4,15.9,31,0
0,16.4,15.9,5,0
0,17.1,15.8,56,0
0,17.8,16,17,0
0,15.5,15.5,21,0
0,14.1,15.1,45,0
0,14.3,14.7,25,0
0.1,14.8,14.4,28,0
0,15.5,15.4,16,0
0,15.4,16.5,19,0
0,17.9,17.8,20,0
0,18.9,18.9,46,0
0.1,18.7,19.6,51,0
0.1,18.2,20.3,100,0
0,17.3,20.8,99,0
0,17.7,21.8,53,0
0,17.8,22,98,0
0,17.5,21.8,100,0
0,9.2,20.9,100,0
0,13.8,19.5,80,0
0,11.4,18.2,100,0
0.1,10.9,17.5,100,0
1.1,4.8,15.9,85,0
0,9.2,14.9,100,0
0.3,11.6,14.9,100,0
1.8,6.8,14.1,100,0
1.8,7.9,14.2,100,0
0.7,11.5,13.6,100,0
1.3,11.7,13.4,100,0
0.6,11.9,13.4,100,0
0.5,11.3,13.4,100,0
0.2,12.8,13.1,100,0
0.1,13.3,12.9,100,0
0.1,13.9,13.1,100,0
0.1,13.3,13.2,95,0
0.1,12.6,14.2,60,0
0.2,14.5,15.8,19,0
0.2,15.7,16.6,68,0
0.1,15.9,17.4,17,0
0.1,14.2,17,100,0
0,13,17,64,0
0,13.3,17.4,100,0
0,13.2,16.5,100,0
0,12.6,15.5,49,0
0,8.6,13.5,33,0
0,6.5,12.5,2,0
0,4.7,11.1,2,0
0,4.5,10.9,0,0
0,1.9,10.9,4,0
0,1.9,10.8,5,0
0,1.3,10.6,3,0
0,1.5,10.5,0,0
0,1.5,10.4,0,0
0,1,10.2,0,0
0,0.5,10.1,0,0
0,0.4,10.1,0,0
0,0.3,12.4,0,0
0,0.9,14.1,0,0
0,3.2,15.4,0,0
0,6.1,16.5,40,0
0,7.6,17.1,68,0
0,7.9,17.5,39,0
0,7.2,18.1,67,0
0,6.7,19.1,64,0
0,4.5,18.3,76,0
0,1.3,18,69,0
0,3.2,17.7,96,0
0,3.6,15.9,23,0
0,7.5,14.1,100,0
0,10.7,13.1,100,0
0,11.2,13.4,100,0
0,12.8,13.4,100,0
0,13.5,13.1,100,0
0,14,12.9,100,0
0,14.2,12.9,100,0
0,14.7,13.1,97,0
0,14.2,13,100,0
0,13.5,13.1,100,0
0,13.5,13.3,100,0
0,13.6,13.4,100,0
0,13.4,14.4,100,0
0,12.3,15.9,100,0
0,14,17.1,100,0
0,15.5,17.8,97,0
0,15.5,18.5,97,0
0,14.8,19.1,100,0
0,14.4,19.4,100,0
0,14,19.5,99,0
0,14.1,19.4,95,0
0,14,19.1,80,0
0,12.8,18.5,61,0
0,11.2,17,98,0
0,13.5,15.2,77,0
0,15.3,14.6,72,0
0,15.7,14.2,43,0
0,16.4,14.1,77,0
0,16.7,14,64,0
0,16.7,13.8,44,0
0,16.4,13.5,73,0
0,15.2,12.9,45,0
0,14,12.9,26,0
0,13.6,12.8,23,0
0,13.4,12.8,0,0
0,13.9,12.9,0,0
0,14,14.3,0,0
0,12.1,16.4,15,0
0,12.2,17.8,60,0
0,12.4,18.5,6,0
0,13,19.2,16,0
0,12.6,19.6,90,0
0,11,19.9,100,0
0,8.8,19.5,100,0
0,7.8,19.1,100,0
0,6.5,19.1,100,0
0,5,18.1,100,0
0,3.6,16.7,100,0
0,7.9,15.2,100,0
0,9.3,15,100,0
0,9.6,14,79,0
0,8.4,13,39,0
0,7,12.6,6,0
0,7,12.8,0,0
0,7,12.6,0,0
0,5.6,12.4,0,0
0,4.5,11.8,19,0
0,4.4,11.6,95,0
0,6.9,12.1,100,0
0,9.9,12.8,35,0
0,10.2,14.6,23,0
0,11.5,17.2,96,0
0,12.6,18.1,100,0
0,13,18.5,100,0
0,12.3,19.1,97,0
0,11.2,20,99,0
0,11.2,20,100,0
0,11.5,19.8,100,0
0,11.5,18.5,100,0
0,8,18,100,0
0,5.9,16.9,100,0
0.2,6,15.6,100,0
0.5,5.5,14.9,100,0
0,2.8,14.2,100,0
0,1,14.1,100,0
0,2.4,13.9,100,0
0,1.9,13.9,100,0
0,1.4,13.9,100,0
0,2.2,13.6,93,0
0,1.7,12.3,31,0
0.2,0.5,11.6,87,0
1.4,4.4,11.9,95,0
0.2,6.3,11.9,100,0
0,6.7,11.7,100,0
0,7.6,12.2,100,0
0.2,8.7,12.4,100,0
0.3,7.8,13.1,98,0
0.4,8.5,14.1,100,0
0,8.9,15,100,0
0,10.2,15.6,100,0
0.1,12.8,16.4,100,0
0,14.3,15.2,100,0
0,12.7,14.8,100,0
0,11.4,14.6,100,0
0.1,9.7,13.9,100,0
0.1,10,13.2,100,0
0,9.3,12.6,9,0
0,9.5,11.4,0,0
0,10.8,11.2,4,0
0,11.6,11,10,0
0,11,10.9,1,0
0,11,10.6,9,0
0,10.1,10.4,11,0
0,9.1,10.1,8,0
0,10.1,10.1,20,0
0,11.5,10.2,22,0
0,12.6,10.3,78,0
0,13.8,10.7,46,0
0,16,11.3,40,0
0,17.3,12.1,53,0
0,21.8,13.5,81,0
0.1,21,14,99,0
0.4,16.6,14.5,100,0
0.1,21.7,15.9,85,0
3.5,20.4,13.4,100,0
0.7,14.4,12.8,100,0
0.1,12.7,12.6,100,0
0,15.1,13.1,40,0
0.1,16.6,13.8,53,0
0.1,15.5,12.8,27,0
0,14.5,12.1,21,0
0,16.8,11.7,19,0
0,15.6,11.2,26,0
0,15.4,10.8,46,0
0,16.9,10.9,34,0
0,15.6,10.2,31,0
0,16,10,97,0
0.2,13.2,9.6,76,0
0.2,14.5,9.2,100,0
0.2,14.8,9.4,25,0
0,14.8,8.6,100,0
0.1,11.9,8.6,92,0
0,14.2,9.3,100,0
0.1,17.5,9.9,100,0
0.5,16.6,10.8,100,0
0.1,16.9,12.1,40,0
0.1,18.7,13.9,32,0
0.3,16.8,12.4,57,0
0.5,18.7,13.8,100,0
2.2,16.3,12.1,89,0
0.9,11.8,11.7,47,0
0.1,14.8,13.4,20,0
0,12.9,13.5,26,0
0.1,11,12.4,45,0
0,9.7,11.4,46,0
0,5.1,10.4,15,0
0,9.3,9.9,16,0
0,11.2,9.6,72,0
0,12.1,9.3,23,0
0,12.6,9.1,17,0
0,12,9.1,1,0
0,10.4,8.4,100,0
0,11.1,8.4,100,0
0,12.3,8.9,100,0
0,14.3,9.4,100,0
0,16.9,9.4,100,0
0,16.3,9.8,78,0
0.3,13.8,10.7,100,0
0,15.8,11.8,100,0
0.9,18.9,11,100,0
0.3,18.4,11.5,99,0
0,18.6,13.2,24,0
0,20.7,15.2,45,0
0.3,23.9,14.7,55,0
0.2,18.5,13.8,98,0
0.1,18.8,14.1,100,0
0,16.2,13.9,99,0
0,16.1,13.4,100,0
0,16.4,12.2,100,0
0,16.2,12,100,0
0,15,11.9,100,0
0,14.2,12.1,100,0
0.4,13.5,12.2,100,0
0.4,8.3,10.6,100,0
0.2,13.1,10.1,100,0
0,15.4,10.6,100,0
0.4,14.2,10.4,100,0
0.1,11.5,10.1,99,0
0,9.1,9.3,100,0
0,11.5,9.2,97,0
0,12.5,9.2,98,0
0,13.5,9.6,94,0
0,14,10.4,100,0
0.1,13.7,11.5,100,0
0.1,14.2,12.6,35,0
0.1,15.1,13.5,25,0
0.1,15.6,14.4,23,0
0,14.1,14.2,15,0
0,15,14.5,25,0
0,13.9,14.4,39,0
0,12.9,14.1,46,0
0,5.2,12.7,74,0
0,4.9,10.4,91,0
0,13,11.4,100,0
0,13.9,11.4,100,0
0,15,11.4,100,0
0.3,17.1,11.3,100,0
0.1,20.7,11.1,100,0
0.2,21.4,11.1,100,0
0.1,22.5,11.4,100,0
2.7,19,11.6,100,0
1.2,21.3,12.2,100,0
1.5,21.3,12.9,100,0
0,22.2,13.5,100,0
0,22.5,14.2,100,0
1.7,20.5,14.1,100,0
0.8,18.2,14.6,100,0
2,25.4,14.6,100,0
1.8,23.1,14.9,96,0
0.2,20.4,15.6,17,0
0.1,24.1,17.8,20,0
0,25.3,18,36,0
0,25.2,17.5,40,0
0,24.2,17.1,20,0
0,21.5,16.5,1,0
0,20.5,15.3,76,0
0,19.2,14.4,65,0
0,19.7,13.6,22,0
0.3,21.6,12.6,34,0
2.5,21.2,11.1,28,0
0.9,21.5,10.5,24,0
2.2,21.1,9.8,42,0
2.7,22.9,9.7,44,0
2.1,23.9,10.2,41,0
0.4,23.2,9.8,60,0
0.1,24.4,10,37,0
0.1,25.4,9.7,59,0
0.3,25.7,9.5,94,0
0.6,26.3,9.7,100,0
0.8,27.3,9.8,100,0
0.1,27,10.1,100,0
0,23.2,11.1,60,0
0.3,29.2,12.9,38,0
0.2,29.7,13.9,24,0
0.3,28.1,14.4,20,0
0.2,29.2,13.9,22,0
0.1,28.8,13.9,50,0
0.4,26.8,12.8,80,0
0,20.9,12.6,100,0
0.4,19.7,9.9,100,0
3.2,23.6,9.1,90,0
0.6,24.9,9.1,100,0
0.2,19.8,9.2,100,0
0.1,18.4,9.1,89,0
0.1,18.6,8.9,98,0
0.1,15.7,8.9,94,0
0.1,14.7,8.4,100,0
0,13.9,8.4,99,0
0,13.5,8.4,99,0
0,15,8.5,100,0
0.2,12.7,8.3,100,0
0.5,11.6,8.3,100,0
0.1,12.8,8.6,100,0
0,15.6,9.1,100,0
0.1,17.3,9.9,100,0
0.4,17.5,10.6,100,0
0.1,18.9,11.2,100,0
0.1,20.1,11.4,100,0
0.2,19.5,12.1,100,0
0.6,15.4,12.3,100,0
0.2,16.5,13,31,0
0,18.4,13.6,100,0
0,12.6,13.1,100,0
0,11.1,12.7,100,0
0,12.7,12.4,100,0
0,15.7,12.2,100,0
0.1,14.8,11.6,100,0
0.2,14.9,11.5,100,0
0.5,14.3,11.4,100,0
0.3,13,11.4,100,0
1.5,12.3,11.1,100,0
1,15.4,11.2,99,0
0.2,13.3,11.4,100,0
0.5,12,11.6,100,0
0.5,11.6,11.7,100,0
0.3,11.8,11.8,100,0
0.3,11.2,11.8,100,0
0.3,11.6,11.9,100,0
0.3,12.5,12.3,100,0
0.1,13.1,13.2,100,0
0.1,12.6,13.9,100,0
0.1,10.9,15.6,100,0
0.1,15.2,16.7,58,0
0.1,22.2,18.6,100,0
0,17.7,18.8,100,0
0,14.2,18.5,27,0
0,13.5,18.4,13,0
0,10.3,16.9,18,0
0,8.7,15.6,27,0
0,8,15.2,10,0
0,9.7,14.9,25,0
0,11,14.6,70,0
0,11,14.8,71,0
0,10.3,14.4,49,0
0,11.1,14.1,35,0
0,10.5,14.4,26,0
0,10.5,14.4,86,0
0,11,14.6,99,0
0,12.2,14.8,100,0
0,11,14.2,100,0
0,10.8,14.4,100,0
0,12.9,15.4,99,0
0,14,16.2,95,0
0,15.1,17.6,92,0
0,14.2,18.7,79,0
0,11.2,19.5,25,0
0,10.8,20.7,0,0
0,11.6,21.8,22,0
0,11.1,22,94,0
0,11.2,21.8,100,0
0,11.4,20.5,100,0
0,14.2,19.2,97,0
0,15.1,18.8,100,0
0,16.7,18.8,0,0
0,16.7,18.1,0,0
0,18,17.6,0,0
0,17.6,17.2,0,0
0,16.4,17,0,0
0,15.5,16.7,0,0
0,14.6,16.4,0,0
0,13,15.9,1,0
0,12.3,15.6,7,0
0,12.4,15.5,9,0
0,12,15.3,96,0
0,12.7,15.9,100,0
0,12.5,17,100,0
0,11.6,18.2,21,0
0,12.1,19.8,59,0
0,13,21.4,23,0
0,14.4,22.5,98,0
0,15.3,23.5,26,0
0,16.7,24.6,25,0
0,17.3,24.6,98,0
0,15.7,24.1,96,0
0,14.8,23,100,0
0,14.2,21.5,99,0
0,12.5,20.2,69,0
0,8.3,19,57,0
0,10.5,18.6,39,0
0,13.3,18.2,97,0
0,12.6,17.9,100,0
0,13.2,17.4,80,0
0,16.5,17.5,75,0
0,18.2,18.3,47,0
0,15.6,17.4,66,0
0,14.4,17,54,0
0,16.8,16.8,56,0
0,16.7,16.4,46,0
0,16.2,16.6,94,0
0,16,17.5,100,0
0.1,19.8,17.7,100,0
0.4,16.5,17.7,96,0
0.4,15.9,17.8,100,0
0.9,17.4,16.1,100,0
1,12.2,12.7,100,0
0,18.6,16.2,89,0
0,19.2,14.8,100,0
0.1,16.4,12.9,100,0
0.4,12.1,12,100,0
1,9.2,10.8,100,0
0.4,10.7,10.8,100,0
0.2,12.5,10.6,100,0
0.2,11.8,9.9,100,0
0.3,12.9,9.4,100,0
0.3,12.8,9,100,0
0.2,12.6,8.6,100,0
0,11.6,8.4,100,0
0,14.7,7.9,100,0
0,12.8,7.4,100,0
0,13.2,7.1,100,0
0,14.2,7.1,100,0
0,13.9,6.9,100,0
0,14.6,7.2,100,0
0,15.7,8,100,0
0,15.7,9.1,100,0
0,13,9.1,100,0
0,15.9,10.1,100,0
0,20,11.2,100,0
0,20,11.5,100,0
0,16.3,10.8,100,0
0,17.2,11.4,100,0
0,16.1,11.1,83,0
0,15.5,10.9,28,0
0,10,9.4,21,0
0,9.5,8.1,41,0
0,9.7,7.8,77,0
0,11.9,7.7,50,0
0,12.2,7.5,18,0
0,10.7,6.6,24,0
0,9.6,5.9,29,0
0,8.7,5.8,44,0
0,8.1,6.2,91,0
0,7,6.7,70,0
0,8.2,6.2,18,0
0,9.3,5.1,0,0
0,8.5,4.8,0,0
0,8.1,5.7,0,0
0,7.8,8.1,1,0
0,10,9.8,2,0
0,12.6,11.1,5,0
0,13.5,11.9,30,0
0,13.5,12.5,32,0
0,14,12.5,62,0
0,14,12.5,67,0
0,15.2,12.4,100,0
0,14.4,11.9,46,0
0,13.7,11.2,79,0
0,12.2,10.2,11,0
0,12.6,8.8,24,0
0,14.2,8.6,22,0
0,14.2,8.2,36,0
0,15.1,7.7,15,0
0,15.5,7.2,17,0
0,15.1,6.7,23,0
0,15.6,6.7,23,0
0,15.8,6.2,5,0
0,15.3,5.8,0,0
0,16.6,5.6,6,0
0,17.3,5.3,26,0
0,17.8,5.1,52,0
0,18.5,5.5,86,0
0,16.2,6.3,100,0
0,20,7.5,81,0
0,23.6,9.1,43,0
0,25.6,10.6,52,0
0,27.1,11.6,83,0
0,25,12,93,0
0,25,11.7,82,0
0,26.1,12.2,52,0
0,25.4,11.8,64,0
0,23.2,10.8,78,0
0,20.4,9.4,82,0
0,20.5,8.7,23,0
0,22.2,8.4,73,0
0,23.6,8.1,98,0
0,23.5,7.8,100,0
0,24.5,7.6,100,0
0,23.4,7.2,100,0
0,23.4,6.8,100,0
0,23.2,6.8,95,0
0,24.1,6.4,99,0
0,25.1,5.9,100,0
0,26.7,5.9,100,0
0,26,5.8,100,0
0.1,24.5,5.4,100,0
0.1,22.1,5.2,100,0
0.4,23.6,5.2,100,0
0,21.4,6.1,100,0
0,20.9,6.9,100,0
0.3,21.6,7.7,100,0
1,19.9,6.7,100,0
0.6,26.4,6.8,100,0
0.1,22.4,6.8,100,0
0.1,18.2,7.2,100,0
0,17.3,7.4,99,0
0.9,21.9,6.8,90,0
0,22.1,6.3,100,0
0,22.1,6.3,100,0
0,22.1,6.2,100,0
0,20.8,6.3,100,0
0,18.2,6.4,100,0
0,14.8,6.4,99,0
0,13.7,6.6,100,0
0,9.8,5.7,90,0
0,7.6,5.4,99,0
0,7.7,5.3,100,0
0,8.5,5.2,99,0
0,8.3,5.1,97,0
0,9.1,5.8,93,0
0,6.3,8.2,100,0
0,7.3,9.7,100,0
0,8.1,11,100,0
0,7.2,10.9,77,0
0,7.2,12.4,82,0
0,11,13.4,95,0
0,12.5,12.4,99,0
0,13,11.6,100,0
0,14.1,11.7,100,0
0,14.9,10.2,100,0
0.5,17.2,9.3,100,0
1.9,16,8,100,0
0.8,15.5,7.7,100,0
0.1,16,8.3,100,0
0,13.3,8.8,100,0
0,12.3,8.9,100,0
0,11.2,9.2,100,0
0,10.7,9.4,100,0
